Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,QualifyingPosition,Year,EventName,WetSession
0 days 00:32:33.602000,M VERSTAPPEN,33,0 days 00:01:47.728000,6.0,2.0,0 days 00:30:48.577000,,0 days 00:00:40.023000,0 days 00:00:27.660000,0 days 00:00:40.045000,0 days 00:31:25.897000,0 days 00:31:53.557000,0 days 00:32:33.602000,211.0,276.0,295.0,208.0,False,SUPERSOFT,1.0,True,Red Bull Racing,0 days 00:30:45.874000,2018-03-24 06:26:46.039,,,False,,False,False,4.0,2018,Australian Grand Prix,False
0 days 00:33:56.432000,M VERSTAPPEN,33,0 days 00:01:22.830000,7.0,2.0,,,0 days 00:00:27.477000,0 days 00:00:22.588000,0 days 00:00:32.765000,0 days 00:33:01.079000,0 days 00:33:23.667000,0 days 00:33:56.432000,282.0,291.0,299.0,304.0,True,SUPERSOFT,2.0,True,Red Bull Racing,0 days 00:32:33.602000,2018-03-24 06:28:33.767,,,False,,False,False,4.0,2018,Australian Grand Prix,False
0 days 00:41:13.109000,M VERSTAPPEN,33,,8.0,2.0,,0 days 00:35:31.548000,0 days 00:00:32.440000,0 days 00:00:26.119000,,0 days 00:34:28.842000,0 days 00:34:55.690000,,239.0,268.0,,256.0,False,SUPERSOFT,3.0,True,Red Bull Racing,0 days 00:33:56.432000,2018-03-24 06:29:56.597,,,False,,False,False,4.0,2018,Australian Grand Prix,False
0 days 00:43:05.901000,M VERSTAPPEN,33,0 days 00:01:52.792000,9.0,3.0,0 days 00:41:15.914000,,0 days 00:00:38.623000,0 days 00:00:28.642000,0 days 00:00:45.527000,0 days 00:41:51.732000,0 days 00:42:20.374000,0 days 00:43:05.901000,246.0,267.0,300.0,217.0,False,SUPERSOFT,1.0,True,Red Bull Racing,0 days 00:41:13.109000,2018-03-24 06:37:13.274,,,False,,False,False,4.0,2018,Australian Grand Prix,False
0 days 00:44:28.317000,M VERSTAPPEN,33,0 days 00:01:22.416000,10.0,3.0,,,0 days 00:00:27.375000,0 days 00:00:22.351000,0 days 00:00:32.690000,0 days 00:43:33.276000,0 days 00:43:55.627000,0 days 00:44:28.317000,281.0,290.0,298.0,312.0,True,SUPERSOFT,2.0,True,Red Bull Racing,0 days 00:43:05.901000,2018-03-24 06:39:06.066,,,False,,False,False,4.0,2018,Australian Grand Prix,False
0 days 00:53:15.354000,M VERSTAPPEN,33,,11.0,3.0,,0 days 00:46:17.478000,0 days 00:00:35.030000,0 days 00:00:30.094000,,0 days 00:45:03.315000,0 days 00:45:33.435000,,180.0,237.0,,254.0,False,SUPERSOFT,3.0,True,Red Bull Racing,0 days 00:44:28.317000,2018-03-24 06:40:28.482,21,,False,,False,False,4.0,2018,Australian Grand Prix,False
0 days 01:04:04.320000,M VERSTAPPEN,33,,12.0,4.0,0 days 00:53:15.354000,0 days 00:55:12.360000,0 days 00:00:40.022000,,,0 days 00:53:51.923000,,,228.0,,,205.0,False,ULTRASOFT,1.0,True,Red Bull Racing,0 days 00:53:15.354000,2018-03-24 06:49:15.519,125,,False,,False,False,4.0,2018,Australian Grand Prix,False
0 days 01:06:00.126000,M VERSTAPPEN,33,0 days 00:01:55.806000,13.0,5.0,0 days 01:04:10.661000,,0 days 00:00:42.728000,0 days 00:00:28.696000,0 days 00:00:44.382000,0 days 01:04:47.048000,0 days 01:05:15.744000,0 days 01:06:00.126000,232.0,232.0,300.0,213.0,False,ULTRASOFT,1.0,True,Red Bull Racing,0 days 01:04:10.661000,2018-03-24 07:00:10.826,1,,False,,False,False,4.0,2018,Australian Grand Prix,False
0 days 01:07:22.238000,M VERSTAPPEN,33,0 days 00:01:22.112000,14.0,5.0,,,0 days 00:00:27.160000,0 days 00:00:22.389000,0 days 00:00:32.563000,0 days 01:06:27.286000,0 days 01:06:49.675000,0 days 01:07:22.238000,280.0,289.0,297.0,309.0,True,ULTRASOFT,2.0,True,Red Bull Racing,0 days 01:06:00.126000,2018-03-24 07:02:00.291,1,,False,,False,True,4.0,2018,Australian Grand Prix,False
0 days 01:11:13.042000,M VERSTAPPEN,33,,15.0,5.0,,0 days 01:08:53.356000,0 days 00:00:29.945000,0 days 00:00:24.097000,,0 days 01:07:54.735000,0 days 01:08:16.679000,,261.0,270.0,,262.0,False,ULTRASOFT,3.0,True,Red Bull Racing,0 days 01:07:22.238000,2018-03-24 07:03:22.403,1,,False,,False,False,4.0,2018,Australian Grand Prix,False
0 days 01:13:12.023000,M VERSTAPPEN,33,0 days 00:01:58.981000,16.0,6.0,0 days 01:11:15.746000,,0 days 00:00:39.809000,0 days 00:00:27.840000,0 days 00:00:51.332000,0 days 01:11:52.851000,0 days 01:12:20.691000,0 days 01:13:12.023000,247.0,262.0,301.0,216.0,False,ULTRASOFT,1.0,True,Red Bull Racing,0 days 01:11:13.042000,2018-03-24 07:07:13.207,1,,False,,False,False,4.0,2018,Australian Grand Prix,False
0 days 01:14:33.902000,M VERSTAPPEN,33,0 days 00:01:21.879000,17.0,6.0,,,0 days 00:00:26.971000,0 days 00:00:22.241000,0 days 00:00:32.667000,0 days 01:13:38.994000,0 days 01:14:01.235000,0 days 01:14:33.902000,279.0,288.0,298.0,311.0,True,ULTRASOFT,2.0,True,Red Bull Racing,0 days 01:13:12.023000,2018-03-24 07:09:12.188,1,,False,,False,True,4.0,2018,Australian Grand Prix,False
0 days 01:16:17.721000,M VERSTAPPEN,33,,18.0,6.0,,0 days 01:17:25.323000,0 days 00:00:45.945000,0 days 00:00:25.193000,0 days 00:00:32.667000,0 days 01:15:19.902000,0 days 01:15:45.054000,0 days 01:17:25.323000,219.0,259.0,,257.0,False,ULTRASOFT,3.0,True,Red Bull Racing,0 days 01:14:33.902000,2018-03-24 07:10:34.067,1,,False,,False,False,4.0,2018,Australian Grand Prix,False
0 days 00:10:45.402000,D RICCIARDO,3,0 days 00:01:58.432000,1.0,1.0,0 days 00:08:50.734000,,0 days 00:00:44.219000,0 days 00:00:30.963000,0 days 00:00:43.250000,0 days 00:09:31.325000,0 days 00:10:02.194000,0 days 00:10:45.897000,207.0,222.0,297.0,188.0,False,ULTRASOFT,1.0,True,Red Bull Racing,0 days 00:08:50.734000,2018-03-24 06:04:50.899,,,False,,False,False,5.0,2018,Australian Grand Prix,False
0 days 00:12:08.911000,D RICCIARDO,3,0 days 00:01:23.509000,2.0,1.0,,,0 days 00:00:27.718000,0 days 00:00:22.695000,0 days 00:00:33.096000,0 days 00:11:13.120000,0 days 00:11:35.815000,0 days 00:12:08.911000,276.0,290.0,298.0,308.0,True,ULTRASOFT,2.0,True,Red Bull Racing,0 days 00:10:45.402000,2018-03-24 06:06:45.567,,,False,,False,False,5.0,2018,Australian Grand Prix,False
0 days 00:14:14.888000,D RICCIARDO,3,0 days 00:02:05.977000,3.0,1.0,,,0 days 00:00:42.151000,0 days 00:00:35.407000,0 days 00:00:48.419000,0 days 00:12:51.062000,0 days 00:13:26.469000,0 days 00:14:14.888000,186.0,234.0,297.0,263.0,False,ULTRASOFT,3.0,True,Red Bull Racing,0 days 00:12:08.911000,2018-03-24 06:08:09.076,,,False,,False,False,5.0,2018,Australian Grand Prix,False
0 days 00:15:38.382000,D RICCIARDO,3,0 days 00:01:23.494000,4.0,1.0,,,0 days 00:00:27.695000,0 days 00:00:22.693000,0 days 00:00:33.106000,0 days 00:14:42.583000,0 days 00:15:05.276000,0 days 00:15:38.382000,278.0,290.0,294.0,306.0,True,ULTRASOFT,4.0,True,Red Bull Racing,0 days 00:14:14.888000,2018-03-24 06:10:15.053,,,False,,False,False,5.0,2018,Australian Grand Prix,False
0 days 00:31:38.794000,D RICCIARDO,3,,5.0,1.0,,0 days 00:17:12.899000,0 days 00:00:32.081000,0 days 00:00:25.663000,,0 days 00:16:10.424000,0 days 00:16:36.437000,,255.0,270.0,,291.0,False,ULTRASOFT,5.0,True,Red Bull Racing,0 days 00:15:38.382000,2018-03-24 06:11:38.547,,,False,,False,False,5.0,2018,Australian Grand Prix,False
0 days 00:33:29.194000,D RICCIARDO,3,0 days 00:01:50.400000,6.0,2.0,0 days 00:31:41.503000,,0 days 00:00:40.943000,0 days 00:00:29.408000,0 days 00:00:40.049000,0 days 00:32:19.737000,0 days 00:32:49.145000,0 days 00:33:29.194000,201.0,204.0,296.0,202.0,False,SUPERSOFT,1.0,True,Red Bull Racing,0 days 00:31:38.794000,2018-03-24 06:27:38.959,,,False,,False,False,5.0,2018,Australian Grand Prix,False
0 days 00:34:52.091000,D RICCIARDO,3,0 days 00:01:22.897000,7.0,2.0,,,0 days 00:00:27.502000,0 days 00:00:22.521000,0 days 00:00:32.874000,0 days 00:33:56.696000,0 days 00:34:19.217000,0 days 00:34:52.091000,278.0,289.0,297.0,306.0,True,SUPERSOFT,2.0,True,Red Bull Racing,0 days 00:33:29.194000,2018-03-24 06:29:29.359,,,False,,False,False,5.0,2018,Australian Grand Prix,False
0 days 00:40:46.911000,D RICCIARDO,3,,8.0,2.0,,0 days 00:36:37.462000,0 days 00:00:36.179000,0 days 00:00:28.145000,,0 days 00:35:28.457000,0 days 00:35:56.641000,,237.0,265.0,,260.0,False,SUPERSOFT,3.0,True,Red Bull Racing,0 days 00:34:52.091000,2018-03-24 06:30:52.256,,,False,,False,False,5.0,2018,Australian Grand Prix,False
0 days 00:42:47.364000,D RICCIARDO,3,0 days 00:02:00.453000,9.0,3.0,0 days 00:40:49.572000,,0 days 00:00:43.426000,0 days 00:00:29.554000,0 days 00:00:47.473000,0 days 00:41:30.337000,0 days 00:41:59.891000,0 days 00:42:47.364000,236.0,150.0,299.0,194.0,False,SUPERSOFT,1.0,True,Red Bull Racing,0 days 00:40:46.911000,2018-03-24 06:36:47.076,,,False,,False,False,5.0,2018,Australian Grand Prix,False
0 days 00:52:56.607000,D RICCIARDO,3,,10.0,3.0,,0 days 00:44:17.097000,0 days 00:00:27.770000,0 days 00:00:22.714000,,0 days 00:43:15.330000,0 days 00:43:38.513000,,280.0,274.0,,311.0,False,SUPERSOFT,2.0,True,Red Bull Racing,0 days 00:42:47.364000,2018-03-24 06:38:47.529,21,,False,,False,False,5.0,2018,Australian Grand Prix,False
0 days 01:04:02.204000,D RICCIARDO,3,,11.0,4.0,0 days 00:52:56.607000,0 days 00:55:01.256000,0 days 00:00:42.186000,0 days 00:00:32.135000,,0 days 00:53:36.240000,0 days 00:54:08.237000,,246.0,178.0,,199.0,False,ULTRASOFT,1.0,True,Red Bull Racing,0 days 00:52:56.607000,2018-03-24 06:48:56.772,125,,False,,False,False,5.0,2018,Australian Grand Prix,False
0 days 01:05:53.855000,D RICCIARDO,3,,12.0,5.0,0 days 01:04:02.204000,,,0 days 00:00:29.490000,0 days 00:00:42.294000,,0 days 01:05:12.503000,0 days 01:05:53.855000,247.0,234.0,299.0,201.0,False,ULTRASOFT,1.0,True,Red Bull Racing,0 days 01:04:02.204000,2018-03-24 07:00:02.369,1,,False,,False,False,5.0,2018,Australian Grand Prix,False
0 days 01:07:16.241000,D RICCIARDO,3,0 days 00:01:22.386000,13.0,5.0,,,0 days 00:00:27.237000,0 days 00:00:22.477000,0 days 00:00:32.672000,0 days 01:06:21.092000,0 days 01:06:43.569000,0 days 01:07:16.241000,279.0,289.0,298.0,309.0,True,ULTRASOFT,2.0,True,Red Bull Racing,0 days 01:05:53.855000,2018-03-24 07:01:54.020,1,,False,,False,True,5.0,2018,Australian Grand Prix,False
0 days 01:10:58.987000,D RICCIARDO,3,,14.0,5.0,,0 days 01:08:51.695000,0 days 00:00:31.495000,0 days 00:00:25.103000,,0 days 01:07:47.876000,0 days 01:08:13.651000,,250.0,274.0,,293.0,False,ULTRASOFT,3.0,True,Red Bull Racing,0 days 01:07:16.241000,2018-03-24 07:03:16.406,1,,False,,False,False,5.0,2018,Australian Grand Prix,False
0 days 01:12:52.062000,D RICCIARDO,3,0 days 00:01:53.075000,15.0,6.0,0 days 01:11:01.761000,,0 days 00:00:41.686000,0 days 00:00:29.142000,0 days 00:00:42.247000,0 days 01:11:40.673000,0 days 01:12:09.815000,0 days 01:12:52.062000,225.0,211.0,298.0,199.0,False,ULTRASOFT,1.0,True,Red Bull Racing,0 days 01:10:58.987000,2018-03-24 07:06:59.152,1,,False,,False,False,5.0,2018,Australian Grand Prix,False
0 days 01:14:14.214000,D RICCIARDO,3,0 days 00:01:22.152000,16.0,6.0,,,0 days 00:00:27.240000,0 days 00:00:22.448000,0 days 00:00:32.464000,0 days 01:13:19.302000,0 days 01:13:41.750000,0 days 01:14:14.214000,277.0,288.0,296.0,308.0,True,ULTRASOFT,2.0,True,Red Bull Racing,0 days 01:12:52.062000,2018-03-24 07:08:52.227,1,,False,,False,True,5.0,2018,Australian Grand Prix,False
0 days 01:15:54.829000,D RICCIARDO,3,,17.0,6.0,,0 days 01:17:13.470000,0 days 00:00:39.987000,0 days 00:00:28.103000,0 days 00:00:32.464000,0 days 01:14:54.509000,0 days 01:15:22.365000,0 days 01:17:13.470000,236.0,262.0,,220.0,False,ULTRASOFT,3.0,True,Red Bull Racing,0 days 01:14:14.214000,2018-03-24 07:10:14.379,1,,False,,False,False,5.0,2018,Australian Grand Prix,False
0 days 00:06:51.162000,K MAGNUSSEN,20,0 days 00:01:48.154000,1.0,1.0,0 days 00:05:05.831000,,0 days 00:00:40.113000,0 days 00:00:25.461000,0 days 00:00:42.580000,0 days 00:05:43.172000,0 days 00:06:08.678000,0 days 00:06:51.442000,252.0,269.0,297.0,174.0,False,ULTRASOFT,1.0,True,Haas F1 Team,0 days 00:05:05.831000,2018-03-24 06:01:05.996,,,False,,False,False,6.0,2018,Australian Grand Prix,False
0 days 00:08:16.423000,K MAGNUSSEN,20,0 days 00:01:25.261000,2.0,1.0,,,0 days 00:00:28.124000,0 days 00:00:22.988000,0 days 00:00:34.149000,0 days 00:07:19.286000,0 days 00:07:42.274000,0 days 00:08:16.423000,280.0,292.0,296.0,312.0,True,ULTRASOFT,2.0,True,Haas F1 Team,0 days 00:06:51.162000,2018-03-24 06:02:51.327,,,False,,False,False,6.0,2018,Australian Grand Prix,False
0 days 00:10:11.198000,K MAGNUSSEN,20,0 days 00:01:54.775000,3.0,1.0,,,0 days 00:00:32.992000,0 days 00:00:27.930000,0 days 00:00:53.853000,0 days 00:08:49.415000,0 days 00:09:17.345000,0 days 00:10:11.198000,241.0,267.0,300.0,283.0,False,ULTRASOFT,3.0,True,Haas F1 Team,0 days 00:08:16.423000,2018-03-24 06:04:16.588,,,False,,False,False,6.0,2018,Australian Grand Prix,False
0 days 00:11:36.167000,K MAGNUSSEN,20,0 days 00:01:24.969000,4.0,1.0,,,0 days 00:00:28.129000,0 days 00:00:23.024000,0 days 00:00:33.816000,0 days 00:10:39.327000,0 days 00:11:02.351000,0 days 00:11:36.167000,282.0,294.0,299.0,314.0,True,ULTRASOFT,4.0,True,Haas F1 Team,0 days 00:10:11.198000,2018-03-24 06:06:11.363,,,False,,False,False,6.0,2018,Australian Grand Prix,False
0 days 00:16:06.734000,K MAGNUSSEN,20,,5.0,1.0,,0 days 00:13:10.311000,0 days 00:00:31.716000,0 days 00:00:24.999000,,0 days 00:12:07.873000,0 days 00:12:32.875000,,252.0,273.0,,304.0,False,ULTRASOFT,5.0,True,Haas F1 Team,0 days 00:11:36.167000,2018-03-24 06:07:36.332,,,False,,False,False,6.0,2018,Australian Grand Prix,False
0 days 00:17:45.421000,K MAGNUSSEN,20,0 days 00:01:38.687000,6.0,2.0,0 days 00:16:09.457000,,0 days 00:00:36.459000,0 days 00:00:24.759000,0 days 00:00:37.469000,0 days 00:16:43.193000,0 days 00:17:07.952000,0 days 00:17:45.421000,255.0,275.0,296.0,217.0,False,ULTRASOFT,1.0,True,Haas F1 Team,0 days 00:16:06.734000,2018-03-24 06:12:06.899,,,False,,False,False,6.0,2018,Australian Grand Prix,False
0 days 00:19:09.330000,K MAGNUSSEN,20,0 days 00:01:23.909000,7.0,2.0,,,0 days 00:00:27.761000,0 days 00:00:22.677000,0 days 00:00:33.471000,0 days 00:18:13.182000,0 days 00:18:35.859000,0 days 00:19:09.330000,282.0,294.0,296.0,310.0,True,ULTRASOFT,2.0,True,Haas F1 Team,0 days 00:17:45.421000,2018-03-24 06:13:45.586,,,False,,False,False,6.0,2018,Australian Grand Prix,False
0 days 00:32:39.775000,K MAGNUSSEN,20,,8.0,2.0,,0 days 00:20:42.856000,0 days 00:00:31.138000,0 days 00:00:25.343000,,0 days 00:19:40.489000,0 days 00:20:05.821000,,252.0,269.0,,285.0,False,ULTRASOFT,3.0,True,Haas F1 Team,0 days 00:19:09.330000,2018-03-24 06:15:09.495,,,False,,False,False,6.0,2018,Australian Grand Prix,False
0 days 00:34:24.791000,K MAGNUSSEN,20,0 days 00:01:45.016000,9.0,3.0,0 days 00:32:42.506000,,0 days 00:00:41.719000,0 days 00:00:25.361000,0 days 00:00:37.936000,0 days 00:33:21.494000,0 days 00:33:46.855000,0 days 00:34:24.791000,246.0,271.0,300.0,197.0,False,ULTRASOFT,1.0,True,Haas F1 Team,0 days 00:32:39.775000,2018-03-24 06:28:39.940,,,False,,False,False,6.0,2018,Australian Grand Prix,False
0 days 00:35:48.712000,K MAGNUSSEN,20,0 days 00:01:23.921000,10.0,3.0,,,0 days 00:00:27.812000,0 days 00:00:22.814000,0 days 00:00:33.295000,0 days 00:34:52.603000,0 days 00:35:15.417000,0 days 00:35:48.712000,283.0,295.0,298.0,314.0,True,ULTRASOFT,2.0,True,Haas F1 Team,0 days 00:34:24.791000,2018-03-24 06:30:24.956,,,False,,False,False,6.0,2018,Australian Grand Prix,False
0 days 00:40:27.056000,K MAGNUSSEN,20,,11.0,3.0,,0 days 00:37:20.507000,0 days 00:00:30.750000,0 days 00:00:25.123000,,0 days 00:36:19.491000,0 days 00:36:44.601000,,251.0,264.0,,284.0,False,ULTRASOFT,3.0,True,Haas F1 Team,0 days 00:35:48.712000,2018-03-24 06:31:48.877,,,False,,False,False,6.0,2018,Australian Grand Prix,False
0 days 00:42:07.580000,K MAGNUSSEN,20,0 days 00:01:40.524000,12.0,4.0,0 days 00:40:29.743000,,0 days 00:00:38.244000,0 days 00:00:25.364000,0 days 00:00:36.916000,0 days 00:41:05.300000,0 days 00:41:30.664000,0 days 00:42:07.580000,255.0,271.0,299.0,214.0,False,ULTRASOFT,1.0,True,Haas F1 Team,0 days 00:40:27.056000,2018-03-24 06:36:27.221,,,False,,False,False,6.0,2018,Australian Grand Prix,False
0 days 00:43:30.880000,K MAGNUSSEN,20,0 days 00:01:23.300000,13.0,4.0,,,0 days 00:00:27.487000,0 days 00:00:22.628000,0 days 00:00:33.185000,0 days 00:42:35.067000,0 days 00:42:57.695000,0 days 00:43:30.880000,281.0,293.0,303.0,311.0,True,ULTRASOFT,2.0,True,Haas F1 Team,0 days 00:42:07.580000,2018-03-24 06:38:07.745,,,False,,False,False,6.0,2018,Australian Grand Prix,False
0 days 01:10:37.301000,K MAGNUSSEN,20,,14.0,4.0,,0 days 00:45:04.637000,0 days 00:00:32.149000,0 days 00:00:25.232000,,0 days 00:44:03.041000,0 days 00:44:28.260000,,257.0,265.0,,294.0,False,ULTRASOFT,3.0,True,Haas F1 Team,0 days 00:43:30.880000,2018-03-24 06:39:31.045,215,,False,,False,False,6.0,2018,Australian Grand Prix,False
0 days 01:12:15.964000,K MAGNUSSEN,20,0 days 00:01:38.663000,15.0,5.0,0 days 01:10:39.993000,,0 days 00:00:36.962000,0 days 00:00:25.146000,0 days 00:00:36.555000,0 days 01:11:14.263000,0 days 01:11:39.409000,0 days 01:12:15.964000,256.0,268.0,301.0,214.0,False,ULTRASOFT,1.0,True,Haas F1 Team,0 days 01:10:39.993000,2018-03-24 07:06:40.158,1,,False,,False,False,6.0,2018,Australian Grand Prix,False
0 days 01:13:39.151000,K MAGNUSSEN,20,0 days 00:01:23.187000,16.0,5.0,,,0 days 00:00:27.490000,0 days 00:00:22.632000,0 days 00:00:33.065000,0 days 01:12:43.454000,0 days 01:13:06.086000,0 days 01:13:39.151000,282.0,292.0,300.0,314.0,True,ULTRASOFT,2.0,True,Haas F1 Team,0 days 01:12:15.964000,2018-03-24 07:08:16.129,1,,False,,False,True,6.0,2018,Australian Grand Prix,False
0 days 01:15:36.179000,K MAGNUSSEN,20,,17.0,5.0,,0 days 01:15:36.179000,0 days 00:00:36.353000,0 days 00:00:29.500000,,0 days 01:14:15.601000,0 days 01:14:45.001000,,169.0,230.0,,285.0,False,ULTRASOFT,3.0,True,Haas F1 Team,0 days 01:13:39.151000,2018-03-24 07:09:39.316,1,,False,,False,False,6.0,2018,Australian Grand Prix,False
0 days 00:06:36.540000,R GROSJEAN,8,0 days 00:01:44.416000,1.0,1.0,0 days 00:04:55.029000,,0 days 00:00:39.034000,0 days 00:00:26.136000,0 days 00:00:39.246000,0 days 00:05:31.158000,0 days 00:05:57.302000,0 days 00:06:36.843000,,265.0,297.0,205.0,False,ULTRASOFT,1.0,True,Haas F1 Team,0 days 00:04:55.029000,2018-03-24 06:00:55.194,,,False,,False,False,7.0,2018,Australian Grand Prix,False
0 days 00:08:01.507000,R GROSJEAN,8,0 days 00:01:24.967000,2.0,1.0,,,0 days 00:00:28.034000,0 days 00:00:23.192000,0 days 00:00:33.741000,0 days 00:07:04.574000,0 days 00:07:27.766000,0 days 00:08:01.507000,280.0,289.0,298.0,311.0,True,ULTRASOFT,2.0,True,Haas F1 Team,0 days 00:06:36.540000,2018-03-24 06:02:36.705,,,False,,False,False,7.0,2018,Australian Grand Prix,False
0 days 00:09:57.074000,R GROSJEAN,8,0 days 00:01:55.567000,3.0,1.0,,,0 days 00:00:35.356000,0 days 00:00:35.010000,0 days 00:00:45.201000,0 days 00:08:36.863000,0 days 00:09:11.873000,0 days 00:09:57.074000,229.0,235.0,298.0,246.0,False,ULTRASOFT,3.0,True,Haas F1 Team,0 days 00:08:01.507000,2018-03-24 06:04:01.672,,,False,,False,False,7.0,2018,Australian Grand Prix,False
0 days 00:11:21.857000,R GROSJEAN,8,0 days 00:01:24.783000,4.0,1.0,,,0 days 00:00:28.026000,0 days 00:00:22.986000,0 days 00:00:33.771000,0 days 00:10:25.100000,0 days 00:10:48.086000,0 days 00:11:21.857000,281.0,292.0,298.0,312.0,True,ULTRASOFT,4.0,True,Haas F1 Team,0 days 00:09:57.074000,2018-03-24 06:05:57.239,,,False,,False,False,7.0,2018,Australian Grand Prix,False
0 days 00:15:14.793000,R GROSJEAN,8,,5.0,1.0,,0 days 00:13:00.596000,0 days 00:00:32.755000,0 days 00:00:26.419000,,0 days 00:11:54.621000,0 days 00:12:21.079000,,199.0,266.0,,285.0,False,ULTRASOFT,5.0,True,Haas F1 Team,0 days 00:11:21.857000,2018-03-24 06:07:22.022,,,False,,False,False,7.0,2018,Australian Grand Prix,False
0 days 00:16:57.078000,R GROSJEAN,8,0 days 00:01:42.285000,6.0,2.0,0 days 00:15:17.514000,,0 days 00:00:37.138000,0 days 00:00:27.682000,0 days 00:00:37.465000,0 days 00:15:51.931000,0 days 00:16:19.613000,0 days 00:16:57.078000,249.0,265.0,297.0,215.0,False,ULTRASOFT,1.0,True,Haas F1 Team,0 days 00:15:14.793000,2018-03-24 06:11:14.958,,,False,,False,False,7.0,2018,Australian Grand Prix,False
0 days 00:18:20.749000,R GROSJEAN,8,0 days 00:01:23.671000,7.0,2.0,,,0 days 00:00:27.864000,0 days 00:00:22.636000,0 days 00:00:33.171000,0 days 00:17:24.942000,0 days 00:17:47.578000,0 days 00:18:20.749000,279.0,290.0,296.0,311.0,True,ULTRASOFT,2.0,True,Haas F1 Team,0 days 00:16:57.078000,2018-03-24 06:12:57.243,,,False,,False,False,7.0,2018,Australian Grand Prix,False
0 days 00:32:16.279000,R GROSJEAN,8,,8.0,2.0,,0 days 00:20:03.679000,0 days 00:00:34.982000,0 days 00:00:27.508000,,0 days 00:18:55.751000,0 days 00:19:23.253000,,213.0,257.0,,251.0,False,ULTRASOFT,3.0,True,Haas F1 Team,0 days 00:18:20.749000,2018-03-24 06:14:20.914,,,False,,False,False,7.0,2018,Australian Grand Prix,False
0 days 00:34:03.552000,R GROSJEAN,8,0 days 00:01:47.273000,9.0,3.0,0 days 00:32:19.038000,,0 days 00:00:36.777000,0 days 00:00:25.026000,0 days 00:00:45.470000,0 days 00:32:53.056000,0 days 00:33:18.082000,0 days 00:34:03.552000,252.0,270.0,302.0,217.0,False,ULTRASOFT,1.0,True,Haas F1 Team,0 days 00:32:16.279000,2018-03-24 06:28:16.444,,,False,,False,False,7.0,2018,Australian Grand Prix,False
0 days 00:35:27.817000,R GROSJEAN,8,0 days 00:01:24.265000,10.0,3.0,,,0 days 00:00:27.831000,0 days 00:00:23.026000,0 days 00:00:33.408000,0 days 00:34:31.383000,0 days 00:34:54.409000,0 days 00:35:27.817000,284.0,291.0,298.0,316.0,True,ULTRASOFT,2.0,True,Haas F1 Team,0 days 00:34:03.552000,2018-03-24 06:30:03.717,,,False,,False,False,7.0,2018,Australian Grand Prix,False
0 days 00:40:03.195000,R GROSJEAN,8,,11.0,3.0,,0 days 00:37:04.807000,0 days 00:00:33.158000,0 days 00:00:26.585000,,0 days 00:36:01.537000,0 days 00:36:27.585000,,241.0,262.0,,280.0,False,ULTRASOFT,3.0,True,Haas F1 Team,0 days 00:35:27.817000,2018-03-24 06:31:27.982,,,False,,False,False,7.0,2018,Australian Grand Prix,False
0 days 00:41:43.677000,R GROSJEAN,8,0 days 00:01:40.482000,12.0,4.0,0 days 00:40:07.719000,,0 days 00:00:39.352000,0 days 00:00:24.916000,0 days 00:00:36.214000,0 days 00:40:42.547000,0 days 00:41:07.463000,0 days 00:41:43.677000,252.0,270.0,299.0,199.0,False,ULTRASOFT,1.0,True,Haas F1 Team,0 days 00:40:03.195000,2018-03-24 06:36:03.360,,,False,,False,False,7.0,2018,Australian Grand Prix,False
0 days 00:43:07.145000,R GROSJEAN,8,0 days 00:01:23.468000,13.0,4.0,,,0 days 00:00:27.557000,0 days 00:00:22.705000,0 days 00:00:33.206000,0 days 00:42:11.234000,0 days 00:42:33.939000,0 days 00:43:07.145000,282.0,291.0,304.0,313.0,True,ULTRASOFT,2.0,True,Haas F1 Team,0 days 00:41:43.677000,2018-03-24 06:37:43.842,,,False,,False,False,7.0,2018,Australian Grand Prix,False
0 days 01:10:28.785000,R GROSJEAN,8,,14.0,4.0,,0 days 00:44:54.511000,0 days 00:00:37.787000,0 days 00:00:27.773000,,0 days 00:43:44.943000,0 days 00:44:13.294000,,209.0,255.0,,267.0,False,ULTRASOFT,3.0,True,Haas F1 Team,0 days 00:43:07.145000,2018-03-24 06:39:07.310,215,,False,,False,False,7.0,2018,Australian Grand Prix,False
