Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Year,EventName
0 days 00:23:16.739000,F ALONSO,14,,1.0,1.0,0 days 00:21:21.109000,,,0 days 00:00:49.401000,0 days 00:00:32.018000,,0 days 00:22:44.751000,0 days 00:23:16.771000,260.0,224.0,217.0,266.0,False,INTERMEDIATE,1.0,True,Alpine,0 days 00:21:21.109000,2022-07-02 14:06:21.118,1,,False,,False,False,2022,British Grand Prix
0 days 00:25:01.424000,F ALONSO,14,0 days 00:01:44.685000,2.0,1.0,,,0 days 00:00:33.111000,0 days 00:00:42.764000,0 days 00:00:28.810000,0 days 00:23:49.850000,0 days 00:24:32.614000,0 days 00:25:01.424000,287.0,238.0,224.0,291.0,True,INTERMEDIATE,2.0,True,Alpine,0 days 00:23:16.739000,2022-07-02 14:08:16.748,1,,False,,False,True,2022,British Grand Prix
0 days 00:26:43.834000,F ALONSO,14,0 days 00:01:42.410000,3.0,1.0,,,0 days 00:00:32.184000,0 days 00:00:41.632000,0 days 00:00:28.594000,0 days 00:25:33.608000,0 days 00:26:15.240000,0 days 00:26:43.834000,288.0,237.0,222.0,292.0,True,INTERMEDIATE,3.0,True,Alpine,0 days 00:25:01.424000,2022-07-02 14:10:01.433,1,,False,,False,True,2022,British Grand Prix
0 days 00:29:01.536000,F ALONSO,14,0 days 00:02:17.702000,4.0,1.0,,,0 days 00:00:42.194000,0 days 00:00:58.786000,0 days 00:00:36.722000,0 days 00:27:26.028000,0 days 00:28:24.814000,0 days 00:29:01.536000,125.0,181.0,182.0,239.0,False,INTERMEDIATE,4.0,True,Alpine,0 days 00:26:43.834000,2022-07-02 14:11:43.843,1,,False,,False,True,2022,British Grand Prix
0 days 00:31:12.289000,F ALONSO,14,0 days 00:02:10.753000,5.0,1.0,,,0 days 00:00:38.228000,0 days 00:00:54.058000,0 days 00:00:38.467000,0 days 00:29:39.764000,0 days 00:30:33.822000,0 days 00:31:12.289000,245.0,169.0,218.0,260.0,False,INTERMEDIATE,5.0,True,Alpine,0 days 00:29:01.536000,2022-07-02 14:14:01.545,1,,False,,False,True,2022,British Grand Prix
0 days 00:32:54.059000,F ALONSO,14,0 days 00:01:41.770000,6.0,1.0,,,0 days 00:00:32.073000,0 days 00:00:41.379000,0 days 00:00:28.318000,0 days 00:31:44.362000,0 days 00:32:25.741000,0 days 00:32:54.059000,286.0,241.0,226.0,290.0,True,INTERMEDIATE,6.0,True,Alpine,0 days 00:31:12.289000,2022-07-02 14:16:12.298,1,,False,,False,True,2022,British Grand Prix
0 days 00:34:35.657000,F ALONSO,14,0 days 00:01:41.598000,7.0,1.0,,,0 days 00:00:31.736000,0 days 00:00:41.284000,0 days 00:00:28.578000,0 days 00:33:25.795000,0 days 00:34:07.079000,0 days 00:34:35.657000,,242.0,225.0,293.0,True,INTERMEDIATE,7.0,True,Alpine,0 days 00:32:54.059000,2022-07-02 14:17:54.068,1,,False,,False,True,2022,British Grand Prix
0 days 00:36:33.161000,F ALONSO,14,0 days 00:01:57.504000,8.0,1.0,,0 days 00:36:27.145000,0 days 00:00:36.968000,0 days 00:00:48.442000,0 days 00:00:32.094000,0 days 00:35:12.625000,0 days 00:36:01.067000,0 days 00:36:33.161000,249.0,227.0,,232.0,False,INTERMEDIATE,8.0,True,Alpine,0 days 00:34:35.657000,2022-07-02 14:19:35.666,1,,False,,False,False,2022,British Grand Prix
0 days 00:42:46.741000,F ALONSO,14,,9.0,2.0,0 days 00:40:50.927000,,,0 days 00:00:46.390000,0 days 00:00:35.289000,,0 days 00:42:11.483000,0 days 00:42:46.745000,266.0,227.0,216.0,216.0,False,INTERMEDIATE,1.0,True,Alpine,0 days 00:36:33.161000,2022-07-02 14:21:33.170,1,,False,,False,False,2022,British Grand Prix
0 days 00:44:29.862000,F ALONSO,14,0 days 00:01:43.121000,10.0,2.0,,,0 days 00:00:32.435000,0 days 00:00:41.952000,0 days 00:00:28.734000,0 days 00:43:19.176000,0 days 00:44:01.128000,0 days 00:44:29.862000,287.0,240.0,221.0,293.0,True,INTERMEDIATE,2.0,True,Alpine,0 days 00:42:46.741000,2022-07-02 14:27:46.750,1,,False,,False,True,2022,British Grand Prix
0 days 00:46:19.549000,F ALONSO,14,0 days 00:01:49.687000,11.0,2.0,,,0 days 00:00:32.944000,0 days 00:00:45.198000,0 days 00:00:31.545000,0 days 00:45:02.806000,0 days 00:45:48.004000,0 days 00:46:19.549000,237.0,228.0,223.0,269.0,False,INTERMEDIATE,3.0,True,Alpine,0 days 00:44:29.862000,2022-07-02 14:29:29.871,1,,False,,False,True,2022,British Grand Prix
0 days 00:48:01.758000,F ALONSO,14,0 days 00:01:42.209000,12.0,2.0,,,0 days 00:00:32.100000,0 days 00:00:41.420000,0 days 00:00:28.689000,0 days 00:46:51.649000,0 days 00:47:33.069000,0 days 00:48:01.758000,293.0,238.0,220.0,293.0,True,INTERMEDIATE,4.0,True,Alpine,0 days 00:46:19.549000,2022-07-02 14:31:19.558,1,,False,,False,True,2022,British Grand Prix
0 days 00:50:12.821000,F ALONSO,14,0 days 00:02:11.063000,13.0,2.0,,,0 days 00:00:37.674000,0 days 00:00:56.063000,0 days 00:00:37.326000,0 days 00:48:39.432000,0 days 00:49:35.495000,0 days 00:50:12.821000,239.0,201.0,209.0,266.0,False,INTERMEDIATE,5.0,True,Alpine,0 days 00:48:01.758000,2022-07-02 14:33:01.767,1,,False,,False,True,2022,British Grand Prix
0 days 00:52:07.564000,F ALONSO,14,0 days 00:01:54.743000,14.0,2.0,,0 days 00:52:01.649000,0 days 00:00:34.287000,0 days 00:00:49.456000,0 days 00:00:31,0 days 00:50:47.108000,0 days 00:51:36.564000,0 days 00:52:07.564000,276.0,186.0,,263.0,False,INTERMEDIATE,6.0,True,Alpine,0 days 00:50:12.821000,2022-07-02 14:35:12.830,1,,False,,False,False,2022,British Grand Prix
0 days 00:54:20.993000,F ALONSO,14,0 days 00:02:13.429000,15.0,3.0,0 days 00:52:31.542000,,0 days 00:00:56.565000,0 days 00:00:45.216000,0 days 00:00:31.648000,0 days 00:53:04.129000,0 days 00:53:49.345000,0 days 00:54:20.993000,273.0,192.0,216.0,265.0,False,INTERMEDIATE,1.0,True,Alpine,0 days 00:52:07.564000,2022-07-02 14:37:07.573,1,,False,,False,False,2022,British Grand Prix
0 days 00:56:19.598000,F ALONSO,14,0 days 00:01:58.605000,16.0,3.0,,0 days 00:56:13.627000,0 days 00:00:33.976000,0 days 00:00:51.928000,0 days 00:00:32.701000,0 days 00:54:54.969000,0 days 00:55:46.897000,0 days 00:56:19.598000,254.0,182.0,,259.0,False,INTERMEDIATE,2.0,True,Alpine,0 days 00:54:20.993000,2022-07-02 14:39:21.002,1,,False,,False,False,2022,British Grand Prix
0 days 01:06:00.896000,F ALONSO,14,,17.0,4.0,0 days 01:04:06.163000,,,0 days 00:00:47.661000,0 days 00:00:32.155000,,0 days 01:05:28.759000,0 days 01:06:00.926000,271.0,199.0,204.0,263.0,False,INTERMEDIATE,3.0,False,Alpine,0 days 00:56:19.598000,2022-07-02 14:41:19.607,1,,False,,False,False,2022,British Grand Prix
0 days 01:07:47.123000,F ALONSO,14,0 days 00:01:46.227000,18.0,4.0,,,0 days 00:00:33.876000,0 days 00:00:42.803000,0 days 00:00:29.548000,0 days 01:06:34.772000,0 days 01:07:17.575000,0 days 01:07:47.123000,289.0,230.0,208.0,290.0,True,INTERMEDIATE,4.0,False,Alpine,0 days 01:06:00.896000,2022-07-02 14:51:00.905,1,,False,,False,True,2022,British Grand Prix
0 days 01:09:32.211000,F ALONSO,14,0 days 00:01:45.088000,19.0,4.0,,,0 days 00:00:33.283000,0 days 00:00:42.460000,0 days 00:00:29.345000,0 days 01:08:20.406000,0 days 01:09:02.866000,0 days 01:09:32.211000,,234.0,210.0,278.0,True,INTERMEDIATE,5.0,False,Alpine,0 days 01:07:47.123000,2022-07-02 14:52:47.132,12,,False,,False,True,2022,British Grand Prix
0 days 01:11:31.711000,F ALONSO,14,0 days 00:01:59.500000,20.0,4.0,,,0 days 00:00:38.182000,0 days 00:00:48.609000,0 days 00:00:32.709000,0 days 01:10:10.393000,0 days 01:10:59.002000,0 days 01:11:31.711000,259.0,222.0,216.0,263.0,False,INTERMEDIATE,6.0,False,Alpine,0 days 01:09:32.211000,2022-07-02 14:54:32.220,1,,False,,False,True,2022,British Grand Prix
0 days 01:13:14.829000,F ALONSO,14,0 days 00:01:43.118000,21.0,4.0,,,0 days 00:00:32.417000,0 days 00:00:41.849000,0 days 00:00:28.852000,0 days 01:12:04.128000,0 days 01:12:45.977000,0 days 01:13:14.829000,289.0,233.0,219.0,290.0,True,INTERMEDIATE,7.0,False,Alpine,0 days 01:11:31.711000,2022-07-02 14:56:31.720,1,,False,,False,True,2022,British Grand Prix
0 days 01:14:56.945000,F ALONSO,14,0 days 00:01:42.116000,22.0,4.0,,,0 days 00:00:31.900000,0 days 00:00:41.404000,0 days 00:00:28.812000,0 days 01:13:46.729000,0 days 01:14:28.133000,0 days 01:14:56.945000,290.0,239.0,219.0,282.0,True,INTERMEDIATE,8.0,False,Alpine,0 days 01:13:14.829000,2022-07-02 14:58:14.838,1,,False,,False,True,2022,British Grand Prix
0 days 01:17:09.703000,F ALONSO,14,0 days 00:02:12.758000,23.0,4.0,,0 days 01:17:00.421000,0 days 00:00:43.525000,0 days 00:00:52.839000,0 days 00:00:36.394000,0 days 01:15:40.470000,0 days 01:16:33.309000,0 days 01:17:09.703000,172.0,210.0,,235.0,False,INTERMEDIATE,9.0,False,Alpine,0 days 01:14:56.945000,2022-07-02 14:59:56.954,12,,False,,False,False,2022,British Grand Prix
0 days 00:18:28.061000,G RUSSELL,63,,1.0,1.0,0 days 00:16:01.570000,,,0 days 00:00:48.718000,0 days 00:01:01.956000,,0 days 00:17:26.173000,0 days 00:18:28.061000,194.0,226.0,204.0,184.0,False,INTERMEDIATE,1.0,True,Mercedes,0 days 00:16:01.570000,2022-07-02 14:01:01.579,1,,False,,False,False,2022,British Grand Prix
0 days 00:20:16.957000,G RUSSELL,63,0 days 00:01:48.896000,2.0,1.0,,,0 days 00:00:34.590000,0 days 00:00:44.209000,0 days 00:00:30.097000,0 days 00:19:02.651000,0 days 00:19:46.860000,0 days 00:20:16.957000,273.0,236.0,216.0,288.0,True,INTERMEDIATE,2.0,True,Mercedes,0 days 00:18:28.061000,2022-07-02 14:03:28.070,12,,False,,False,True,2022,British Grand Prix
0 days 00:22:01.933000,G RUSSELL,63,0 days 00:01:44.976000,3.0,1.0,,,0 days 00:00:33.351000,0 days 00:00:42.688000,0 days 00:00:28.937000,0 days 00:20:50.308000,0 days 00:21:32.996000,0 days 00:22:01.933000,279.0,239.0,227.0,289.0,True,INTERMEDIATE,3.0,True,Mercedes,0 days 00:20:16.957000,2022-07-02 14:05:16.966,1,,False,,False,True,2022,British Grand Prix
0 days 00:23:44.877000,G RUSSELL,63,0 days 00:01:42.944000,4.0,1.0,,,0 days 00:00:32.507000,0 days 00:00:41.923000,0 days 00:00:28.514000,0 days 00:22:34.440000,0 days 00:23:16.363000,0 days 00:23:44.877000,281.0,242.0,225.0,287.0,True,INTERMEDIATE,4.0,True,Mercedes,0 days 00:22:01.933000,2022-07-02 14:07:01.942,1,,False,,False,True,2022,British Grand Prix
0 days 00:25:26.620000,G RUSSELL,63,0 days 00:01:41.743000,5.0,1.0,,,0 days 00:00:31.881000,0 days 00:00:41.466000,0 days 00:00:28.396000,0 days 00:24:16.758000,0 days 00:24:58.224000,0 days 00:25:26.620000,292.0,240.0,224.0,295.0,True,INTERMEDIATE,5.0,True,Mercedes,0 days 00:23:44.877000,2022-07-02 14:08:44.886,1,,False,,False,True,2022,British Grand Prix
0 days 00:27:28.419000,G RUSSELL,63,0 days 00:02:01.799000,6.0,1.0,,,0 days 00:00:34.912000,0 days 00:00:49.598000,0 days 00:00:37.289000,0 days 00:26:01.532000,0 days 00:26:51.130000,0 days 00:27:28.419000,246.0,229.0,212.0,215.0,False,INTERMEDIATE,6.0,True,Mercedes,0 days 00:25:26.620000,2022-07-02 14:10:26.629,1,,False,,False,True,2022,British Grand Prix
0 days 00:29:14.197000,G RUSSELL,63,0 days 00:01:45.778000,7.0,1.0,,,0 days 00:00:32.270000,0 days 00:00:42.027000,0 days 00:00:31.481000,0 days 00:28:00.689000,0 days 00:28:42.716000,0 days 00:29:14.197000,287.0,245.0,229.0,292.0,False,INTERMEDIATE,7.0,True,Mercedes,0 days 00:27:28.419000,2022-07-02 14:12:28.428,1,,False,,False,True,2022,British Grand Prix
0 days 00:30:55.154000,G RUSSELL,63,0 days 00:01:40.957000,8.0,1.0,,,0 days 00:00:31.633000,0 days 00:00:41.360000,0 days 00:00:27.964000,0 days 00:29:45.830000,0 days 00:30:27.190000,0 days 00:30:55.154000,293.0,241.0,232.0,295.0,True,INTERMEDIATE,8.0,True,Mercedes,0 days 00:29:14.197000,2022-07-02 14:14:14.206,1,,False,,False,True,2022,British Grand Prix
0 days 00:32:44.555000,G RUSSELL,63,0 days 00:01:49.401000,9.0,1.0,,,0 days 00:00:31.388000,0 days 00:00:45.401000,0 days 00:00:32.612000,0 days 00:31:26.542000,0 days 00:32:11.943000,0 days 00:32:44.555000,271.0,221.0,229.0,229.0,False,INTERMEDIATE,9.0,True,Mercedes,0 days 00:30:55.154000,2022-07-02 14:15:55.163,1,,False,,False,True,2022,British Grand Prix
0 days 00:34:24.583000,G RUSSELL,63,0 days 00:01:40.028000,10.0,1.0,,,0 days 00:00:31.365000,0 days 00:00:40.655000,0 days 00:00:28.008000,0 days 00:33:15.920000,0 days 00:33:56.575000,0 days 00:34:24.583000,294.0,243.0,229.0,294.0,True,INTERMEDIATE,10.0,True,Mercedes,0 days 00:32:44.555000,2022-07-02 14:17:44.564,1,,False,,False,True,2022,British Grand Prix
0 days 00:36:18.811000,G RUSSELL,63,0 days 00:01:54.228000,11.0,1.0,,0 days 00:36:12.680000,0 days 00:00:35.485000,0 days 00:00:46.848000,0 days 00:00:31.895000,0 days 00:35:00.068000,0 days 00:35:46.916000,0 days 00:36:18.811000,231.0,228.0,,260.0,False,INTERMEDIATE,11.0,True,Mercedes,0 days 00:34:24.583000,2022-07-02 14:19:24.592,1,,False,,False,False,2022,British Grand Prix
0 days 00:43:39.503000,G RUSSELL,63,,12.0,2.0,0 days 00:41:45.534000,,,0 days 00:00:45.823000,0 days 00:00:35.221000,,0 days 00:43:04.308000,0 days 00:43:39.503000,239.0,229.0,208.0,200.0,False,INTERMEDIATE,1.0,True,Mercedes,0 days 00:36:18.811000,2022-07-02 14:21:18.820,1,,False,,False,False,2022,British Grand Prix
0 days 00:45:22.597000,G RUSSELL,63,0 days 00:01:43.094000,13.0,2.0,,,0 days 00:00:32.502000,0 days 00:00:42.213000,0 days 00:00:28.379000,0 days 00:44:12.005000,0 days 00:44:54.218000,0 days 00:45:22.597000,281.0,241.0,224.0,292.0,True,INTERMEDIATE,2.0,True,Mercedes,0 days 00:43:39.503000,2022-07-02 14:28:39.512,1,,False,,False,True,2022,British Grand Prix
0 days 00:47:04.322000,G RUSSELL,63,0 days 00:01:41.725000,14.0,2.0,,,0 days 00:00:31.696000,0 days 00:00:41.388000,0 days 00:00:28.641000,0 days 00:45:54.293000,0 days 00:46:35.681000,0 days 00:47:04.322000,292.0,241.0,224.0,291.0,True,INTERMEDIATE,3.0,True,Mercedes,0 days 00:45:22.597000,2022-07-02 14:30:22.606,1,,False,,False,True,2022,British Grand Prix
0 days 00:48:47.767000,G RUSSELL,63,0 days 00:01:43.445000,15.0,2.0,,0 days 00:48:41.455000,0 days 00:00:31.948000,0 days 00:00:41.823000,0 days 00:00:29.674000,0 days 00:47:36.270000,0 days 00:48:18.093000,0 days 00:48:47.767000,291.0,237.0,,269.0,False,INTERMEDIATE,4.0,True,Mercedes,0 days 00:47:04.322000,2022-07-02 14:32:04.331,1,,False,,False,False,2022,British Grand Prix
0 days 01:05:42.820000,G RUSSELL,63,,16.0,3.0,0 days 01:03:29.799000,,,0 days 00:00:50.391000,0 days 00:00:40.770000,,0 days 01:05:02.065000,0 days 01:05:42.823000,194.0,190.0,199.0,179.0,False,INTERMEDIATE,1.0,True,Mercedes,0 days 00:48:47.767000,2022-07-02 14:33:47.776,1,,False,,False,False,2022,British Grand Prix
0 days 01:07:33.986000,G RUSSELL,63,0 days 00:01:51.166000,17.0,3.0,,,0 days 00:00:34.941000,0 days 00:00:45.591000,0 days 00:00:30.634000,0 days 01:06:17.761000,0 days 01:07:03.352000,0 days 01:07:33.986000,286.0,218.0,203.0,290.0,True,INTERMEDIATE,2.0,True,Mercedes,0 days 01:05:42.820000,2022-07-02 14:50:42.829,1,,False,,False,True,2022,British Grand Prix
0 days 01:09:20.523000,G RUSSELL,63,0 days 00:01:46.537000,18.0,3.0,,,0 days 00:00:33.835000,0 days 00:00:43.098000,0 days 00:00:29.604000,0 days 01:08:07.821000,0 days 01:08:50.919000,0 days 01:09:20.523000,288.0,221.0,209.0,290.0,True,INTERMEDIATE,3.0,True,Mercedes,0 days 01:07:33.986000,2022-07-02 14:52:33.995,12,,False,,False,True,2022,British Grand Prix
0 days 01:11:04.419000,G RUSSELL,63,0 days 00:01:43.896000,19.0,3.0,,,0 days 00:00:32.925000,0 days 00:00:41.596000,0 days 00:00:29.375000,0 days 01:09:53.448000,0 days 01:10:35.044000,0 days 01:11:04.419000,287.0,232.0,218.0,291.0,True,INTERMEDIATE,4.0,True,Mercedes,0 days 01:09:20.523000,2022-07-02 14:54:20.532,1,,False,,False,True,2022,British Grand Prix
0 days 01:12:47.686000,G RUSSELL,63,0 days 00:01:43.267000,20.0,3.0,,,0 days 00:00:32.442000,0 days 00:00:41.830000,0 days 00:00:28.995000,0 days 01:11:36.861000,0 days 01:12:18.691000,0 days 01:12:47.686000,286.0,231.0,218.0,288.0,True,INTERMEDIATE,5.0,True,Mercedes,0 days 01:11:04.419000,2022-07-02 14:56:04.428,1,,False,,False,True,2022,British Grand Prix
0 days 01:14:32.222000,G RUSSELL,63,0 days 00:01:44.536000,21.0,3.0,,,0 days 00:00:32.366000,0 days 00:00:41.264000,0 days 00:00:30.906000,0 days 01:13:20.052000,0 days 01:14:01.316000,0 days 01:14:32.222000,285.0,238.0,221.0,293.0,False,INTERMEDIATE,6.0,True,Mercedes,0 days 01:12:47.686000,2022-07-02 14:57:47.695,1,,False,,False,True,2022,British Grand Prix
0 days 01:16:14.383000,G RUSSELL,63,0 days 00:01:42.161000,22.0,3.0,,,0 days 00:00:32.238000,0 days 00:00:41.164000,0 days 00:00:28.759000,0 days 01:15:04.460000,0 days 01:15:45.624000,0 days 01:16:14.383000,290.0,235.0,216.0,293.0,True,INTERMEDIATE,7.0,True,Mercedes,0 days 01:14:32.222000,2022-07-02 14:59:32.231,12,,False,,False,True,2022,British Grand Prix
0 days 01:18:29.845000,G RUSSELL,63,0 days 00:02:15.462000,23.0,3.0,,0 days 01:18:19.093000,0 days 00:00:39.733000,0 days 00:00:54.835000,0 days 00:00:40.894000,0 days 01:16:54.116000,0 days 01:17:48.951000,0 days 01:18:29.845000,156.0,186.0,,216.0,False,INTERMEDIATE,8.0,True,Mercedes,0 days 01:16:14.383000,2022-07-02 15:01:14.392,1,,False,,False,False,2022,British Grand Prix
0 days 00:17:36.127000,G ZHOU,24,,1.0,1.0,0 days 00:15:10.690000,,,0 days 00:00:50.472000,0 days 00:00:54.060000,,0 days 00:16:42.131000,0 days 00:17:36.127000,192.0,201.0,183.0,208.0,False,INTERMEDIATE,1.0,True,Alfa Romeo,0 days 00:15:10.690000,2022-07-02 14:00:10.699,1,,False,,False,False,2022,British Grand Prix
0 days 00:19:26.891000,G ZHOU,24,0 days 00:01:50.764000,2.0,1.0,,,0 days 00:00:36.033000,0 days 00:00:44.383000,0 days 00:00:30.348000,0 days 00:18:12.160000,0 days 00:18:56.543000,0 days 00:19:26.891000,270.0,230.0,211.0,286.0,True,INTERMEDIATE,2.0,True,Alfa Romeo,0 days 00:17:36.127000,2022-07-02 14:02:36.136,1,,False,,False,True,2022,British Grand Prix
0 days 00:21:14.554000,G ZHOU,24,0 days 00:01:47.663000,3.0,1.0,,,0 days 00:00:34.770000,0 days 00:00:43.562000,0 days 00:00:29.331000,0 days 00:20:01.661000,0 days 00:20:45.223000,0 days 00:21:14.554000,289.0,236.0,218.0,290.0,True,INTERMEDIATE,3.0,True,Alfa Romeo,0 days 00:19:26.891000,2022-07-02 14:04:26.900,12,,False,,False,True,2022,British Grand Prix
0 days 00:22:59.543000,G ZHOU,24,0 days 00:01:44.989000,4.0,1.0,,,0 days 00:00:33.567000,0 days 00:00:42.607000,0 days 00:00:28.815000,0 days 00:21:48.121000,0 days 00:22:30.728000,0 days 00:22:59.543000,283.0,234.0,227.0,284.0,True,INTERMEDIATE,4.0,True,Alfa Romeo,0 days 00:21:14.554000,2022-07-02 14:06:14.563,1,,False,,False,True,2022,British Grand Prix
0 days 00:24:42.918000,G ZHOU,24,0 days 00:01:43.375000,5.0,1.0,,,0 days 00:00:32.785000,0 days 00:00:42.135000,0 days 00:00:28.455000,0 days 00:23:32.328000,0 days 00:24:14.463000,0 days 00:24:42.918000,287.0,240.0,226.0,286.0,True,INTERMEDIATE,5.0,True,Alfa Romeo,0 days 00:22:59.543000,2022-07-02 14:07:59.552,1,,False,,False,True,2022,British Grand Prix
0 days 00:26:40.492000,G ZHOU,24,0 days 00:01:57.574000,6.0,1.0,,,0 days 00:00:34.495000,0 days 00:00:44.455000,0 days 00:00:38.624000,0 days 00:25:17.413000,0 days 00:26:01.868000,0 days 00:26:40.492000,268.0,233.0,224.0,261.0,False,INTERMEDIATE,6.0,True,Alfa Romeo,0 days 00:24:42.918000,2022-07-02 14:09:42.927,1,,False,,False,True,2022,British Grand Prix
0 days 00:28:22.346000,G ZHOU,24,0 days 00:01:41.854000,7.0,1.0,,,0 days 00:00:32.454000,0 days 00:00:41.456000,0 days 00:00:27.944000,0 days 00:27:12.946000,0 days 00:27:54.402000,0 days 00:28:22.346000,293.0,242.0,231.0,293.0,True,INTERMEDIATE,7.0,True,Alfa Romeo,0 days 00:26:40.492000,2022-07-02 14:11:40.501,1,,False,,False,True,2022,British Grand Prix
0 days 00:30:22.895000,G ZHOU,24,0 days 00:02:00.549000,8.0,1.0,,,0 days 00:00:34.772000,0 days 00:00:48.450000,0 days 00:00:37.327000,0 days 00:28:57.118000,0 days 00:29:45.568000,0 days 00:30:22.895000,251.0,199.0,209.0,256.0,False,INTERMEDIATE,8.0,True,Alfa Romeo,0 days 00:28:22.346000,2022-07-02 14:13:22.355,1,,False,,False,True,2022,British Grand Prix
0 days 00:32:38.574000,G ZHOU,24,0 days 00:02:15.679000,9.0,1.0,,,0 days 00:00:41.877000,0 days 00:00:54.465000,0 days 00:00:39.337000,0 days 00:31:04.772000,0 days 00:31:59.237000,0 days 00:32:38.574000,111.0,216.0,217.0,250.0,False,INTERMEDIATE,9.0,True,Alfa Romeo,0 days 00:30:22.895000,2022-07-02 14:15:22.904,1,,False,,False,True,2022,British Grand Prix
0 days 00:34:19.365000,G ZHOU,24,0 days 00:01:40.791000,10.0,1.0,,,0 days 00:00:32.167000,0 days 00:00:40.837000,0 days 00:00:27.787000,0 days 00:33:10.741000,0 days 00:33:51.578000,0 days 00:34:19.365000,293.0,244.0,235.0,293.0,True,INTERMEDIATE,10.0,True,Alfa Romeo,0 days 00:32:38.574000,2022-07-02 14:17:38.583,1,,False,,False,True,2022,British Grand Prix
0 days 00:36:13.201000,G ZHOU,24,0 days 00:01:53.836000,11.0,1.0,,0 days 00:36:06.486000,0 days 00:00:36.623000,0 days 00:00:46.026000,0 days 00:00:31.187000,0 days 00:34:55.988000,0 days 00:35:42.014000,0 days 00:36:13.201000,263.0,220.0,,271.0,False,INTERMEDIATE,11.0,True,Alfa Romeo,0 days 00:34:19.365000,2022-07-02 14:19:19.374,1,,False,,False,False,2022,British Grand Prix
0 days 00:42:07.160000,G ZHOU,24,,12.0,2.0,0 days 00:40:05.401000,,,0 days 00:00:49.689000,0 days 00:00:32.174000,,0 days 00:41:35.083000,0 days 00:42:07.160000,211.0,218.0,214.0,272.0,False,INTERMEDIATE,1.0,True,Alfa Romeo,0 days 00:36:13.201000,2022-07-02 14:21:13.210,1,,False,,False,False,2022,British Grand Prix
0 days 00:43:51.189000,G ZHOU,24,0 days 00:01:44.029000,13.0,2.0,,,0 days 00:00:33.001000,0 days 00:00:42.513000,0 days 00:00:28.515000,0 days 00:42:40.161000,0 days 00:43:22.674000,0 days 00:43:51.189000,291.0,236.0,223.0,291.0,True,INTERMEDIATE,2.0,True,Alfa Romeo,0 days 00:42:07.160000,2022-07-02 14:27:07.169,1,,False,,False,True,2022,British Grand Prix
0 days 00:45:33.829000,G ZHOU,24,0 days 00:01:42.640000,14.0,2.0,,,0 days 00:00:32.449000,0 days 00:00:42.001000,0 days 00:00:28.190000,0 days 00:44:23.638000,0 days 00:45:05.639000,0 days 00:45:33.829000,290.0,238.0,230.0,285.0,True,INTERMEDIATE,3.0,True,Alfa Romeo,0 days 00:43:51.189000,2022-07-02 14:28:51.198,1,,False,,False,True,2022,British Grand Prix
0 days 00:47:32.462000,G ZHOU,24,0 days 00:01:58.633000,15.0,2.0,,,0 days 00:00:35.097000,0 days 00:00:51.665000,0 days 00:00:31.871000,0 days 00:46:08.926000,0 days 00:47:00.591000,0 days 00:47:32.462000,266.0,214.0,222.0,270.0,False,INTERMEDIATE,4.0,True,Alfa Romeo,0 days 00:45:33.829000,2022-07-02 14:30:33.838,1,,False,,False,True,2022,British Grand Prix
0 days 00:49:17.345000,G ZHOU,24,0 days 00:01:44.883000,16.0,2.0,,,0 days 00:00:32.726000,0 days 00:00:42.799000,0 days 00:00:29.358000,0 days 00:48:05.188000,0 days 00:48:47.987000,0 days 00:49:17.345000,290.0,212.0,222.0,283.0,False,INTERMEDIATE,5.0,True,Alfa Romeo,0 days 00:47:32.462000,2022-07-02 14:32:32.471,1,,False,,False,True,2022,British Grand Prix
