Driver,DriverNumber,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,QualifyingPosition,Year,EventName,WetSession
C LECLERC,16,0 days 00:01:17.367000,9.0,2.0,0 days 00:00:22.520000,0 days 00:00:29.647000,0 days 00:00:25.200000,0 days 01:13:50.542000,0 days 01:14:20.189000,0 days 01:14:45.389000,275.0,201.0,294.0,317.0,True,MEDIUM,3.0,True,Ferrari,0 days 01:13:28.022000,1.0,4.0,2020,Portuguese Grand Prix,False
C LECLERC,16,0 days 00:01:38.343000,10.0,2.0,0 days 00:00:30.027000,0 days 00:00:39.390000,0 days 00:00:28.926000,0 days 01:15:15.416000,0 days 01:15:54.806000,0 days 01:16:23.732000,170.0,96.0,296.0,293.0,False,MEDIUM,4.0,True,Ferrari,0 days 01:14:45.389000,1.0,4.0,2020,Portuguese Grand Prix,False
C LECLERC,16,0 days 00:01:34.325000,13.0,3.0,0 days 00:00:26.994000,0 days 00:00:38.398000,0 days 00:00:28.933000,0 days 01:22:44.508000,0 days 01:23:22.906000,0 days 01:23:51.839000,254.0,179.0,299.0,300.0,False,MEDIUM,2.0,True,Ferrari,0 days 01:22:17.514000,1.0,4.0,2020,Portuguese Grand Prix,False
C LECLERC,16,0 days 00:01:17.449000,14.0,3.0,0 days 00:00:22.475000,0 days 00:00:29.595000,0 days 00:00:25.379000,0 days 01:24:14.314000,0 days 01:24:43.909000,0 days 01:25:09.288000,278.0,203.0,294.0,313.0,False,MEDIUM,3.0,True,Ferrari,0 days 01:23:51.839000,1.0,4.0,2020,Portuguese Grand Prix,False
C LECLERC,16,0 days 00:01:31.072000,17.0,4.0,0 days 00:00:26.081000,0 days 00:00:37.015000,0 days 00:00:27.976000,0 days 01:35:02.674000,0 days 01:35:39.689000,0 days 01:36:07.665000,254.0,182.0,297.0,303.0,True,SOFT,2.0,True,Ferrari,0 days 01:34:36.593000,1.0,4.0,2020,Portuguese Grand Prix,False
C LECLERC,16,0 days 00:01:17.456000,18.0,4.0,0 days 00:00:22.477000,0 days 00:00:29.742000,0 days 00:00:25.237000,0 days 01:36:30.142000,0 days 01:36:59.884000,0 days 01:37:25.121000,277.0,198.0,294.0,310.0,True,SOFT,3.0,True,Ferrari,0 days 01:36:07.665000,1.0,4.0,2020,Portuguese Grand Prix,False
C LECLERC,16,0 days 00:01:38.510000,21.0,5.0,0 days 00:00:26.621000,0 days 00:00:37.179000,0 days 00:00:34.710000,0 days 01:43:18.540000,0 days 01:43:55.719000,0 days 01:44:30.429000,193.0,150.0,297.0,298.0,False,SOFT,2.0,True,Ferrari,0 days 01:42:51.919000,1.0,4.0,2020,Portuguese Grand Prix,False
C LECLERC,16,0 days 00:01:17.090000,22.0,5.0,0 days 00:00:22.440000,0 days 00:00:29.465000,0 days 00:00:25.185000,0 days 01:44:52.869000,0 days 01:45:22.334000,0 days 01:45:47.519000,275.0,200.0,295.0,313.0,True,SOFT,3.0,True,Ferrari,0 days 01:44:30.429000,1.0,4.0,2020,Portuguese Grand Prix,False
C SAINZ,55,0 days 00:01:27.990000,2.0,1.0,0 days 00:00:23.853000,0 days 00:00:32.323000,0 days 00:00:31.814000,0 days 00:47:13.902000,0 days 00:47:46.225000,0 days 00:48:18.039000,260.0,132.0,309.0,309.0,True,SOFT,2.0,True,McLaren,0 days 00:46:50.049000,1.0,7.0,2020,Portuguese Grand Prix,False
C SAINZ,55,0 days 00:01:18.156000,3.0,1.0,0 days 00:00:22.448000,0 days 00:00:30.188000,0 days 00:00:25.520000,0 days 00:48:40.487000,0 days 00:49:10.675000,0 days 00:49:36.195000,277.0,192.0,311.0,325.0,True,SOFT,3.0,True,McLaren,0 days 00:48:18.039000,1.0,7.0,2020,Portuguese Grand Prix,False
C SAINZ,55,0 days 00:01:33.543000,4.0,1.0,0 days 00:00:27.575000,0 days 00:00:37.648000,0 days 00:00:28.320000,0 days 00:50:03.770000,0 days 00:50:41.418000,0 days 00:51:09.738000,250.0,156.0,311.0,234.0,False,SOFT,4.0,True,McLaren,0 days 00:49:36.195000,1.0,7.0,2020,Portuguese Grand Prix,False
C SAINZ,55,0 days 00:01:41.252000,5.0,1.0,0 days 00:00:23.832000,0 days 00:00:34.854000,0 days 00:00:42.566000,0 days 00:51:33.570000,0 days 00:52:08.424000,0 days 00:52:50.990000,,127.0,308.0,330.0,False,SOFT,5.0,True,McLaren,0 days 00:51:09.738000,12.0,7.0,2020,Portuguese Grand Prix,False
C SAINZ,55,0 days 00:01:17.627000,6.0,1.0,0 days 00:00:22.343000,0 days 00:00:29.663000,0 days 00:00:25.621000,0 days 00:53:13.333000,0 days 00:53:42.996000,0 days 00:54:08.617000,277.0,199.0,304.0,326.0,True,SOFT,6.0,True,McLaren,0 days 00:52:50.990000,21.0,7.0,2020,Portuguese Grand Prix,False
C SAINZ,55,0 days 00:01:38.553000,9.0,2.0,0 days 00:00:23.417000,0 days 00:00:32.472000,0 days 00:00:42.664000,0 days 01:01:13.185000,0 days 01:01:45.657000,0 days 01:02:28.321000,263.0,102.0,308.0,303.0,False,SOFT,2.0,True,McLaren,0 days 01:00:49.768000,1.0,7.0,2020,Portuguese Grand Prix,False
C SAINZ,55,0 days 00:01:27.709000,12.0,3.0,0 days 00:00:23.843000,0 days 00:00:31.824000,0 days 00:00:32.042000,0 days 01:13:03.114000,0 days 01:13:34.938000,0 days 01:14:06.980000,261.0,161.0,307.0,304.0,True,SOFT,2.0,True,McLaren,0 days 01:12:39.271000,1.0,7.0,2020,Portuguese Grand Prix,False
C SAINZ,55,0 days 00:01:24.570000,13.0,3.0,0 days 00:00:22.446000,0 days 00:00:32.814000,0 days 00:00:29.310000,0 days 01:14:29.426000,0 days 01:15:02.240000,0 days 01:15:31.550000,272.0,162.0,307.0,323.0,True,SOFT,3.0,True,McLaren,0 days 01:14:06.980000,1.0,7.0,2020,Portuguese Grand Prix,False
C SAINZ,55,0 days 00:01:17.183000,14.0,3.0,0 days 00:00:22.309000,0 days 00:00:29.539000,0 days 00:00:25.335000,0 days 01:15:53.859000,0 days 01:16:23.398000,0 days 01:16:48.733000,277.0,199.0,306.0,,True,SOFT,4.0,True,McLaren,0 days 01:15:31.550000,1.0,7.0,2020,Portuguese Grand Prix,False
C SAINZ,55,0 days 00:01:26.825000,17.0,4.0,0 days 00:00:23.630000,0 days 00:00:31.956000,0 days 00:00:31.239000,0 days 01:22:56.330000,0 days 01:23:28.286000,0 days 01:23:59.525000,266.0,134.0,308.0,300.0,False,SOFT,2.0,True,McLaren,0 days 01:22:32.700000,1.0,7.0,2020,Portuguese Grand Prix,False
C SAINZ,55,0 days 00:01:23.647000,20.0,5.0,0 days 00:00:24.034000,0 days 00:00:32.222000,0 days 00:00:27.391000,0 days 01:36:02.444000,0 days 01:36:34.666000,0 days 01:37:02.057000,264.0,155.0,305.0,297.0,True,SOFT,2.0,True,McLaren,0 days 01:35:38.410000,1.0,7.0,2020,Portuguese Grand Prix,False
C SAINZ,55,0 days 00:01:17.520000,21.0,5.0,0 days 00:00:22.310000,0 days 00:00:29.801000,0 days 00:00:25.409000,0 days 01:37:24.367000,0 days 01:37:54.168000,0 days 01:38:19.577000,280.0,189.0,306.0,320.0,True,SOFT,3.0,True,McLaren,0 days 01:37:02.057000,1.0,7.0,2020,Portuguese Grand Prix,False
C SAINZ,55,0 days 00:01:33.330000,22.0,5.0,0 days 00:00:27.264000,0 days 00:00:36.455000,0 days 00:00:29.611000,0 days 01:38:46.841000,0 days 01:39:23.296000,0 days 01:39:52.907000,251.0,166.0,307.0,267.0,False,SOFT,4.0,True,McLaren,0 days 01:38:19.577000,1.0,7.0,2020,Portuguese Grand Prix,False
C SAINZ,55,0 days 00:01:17.522000,23.0,5.0,0 days 00:00:22.325000,0 days 00:00:29.539000,0 days 00:00:25.658000,0 days 01:40:15.232000,0 days 01:40:44.771000,0 days 01:41:10.429000,280.0,198.0,304.0,319.0,False,SOFT,5.0,True,McLaren,0 days 01:39:52.907000,1.0,7.0,2020,Portuguese Grand Prix,False
D KVYAT,26,0 days 00:01:18.408000,2.0,1.0,0 days 00:00:22.830000,0 days 00:00:30.075000,0 days 00:00:25.503000,0 days 00:46:53.090000,0 days 00:47:23.165000,0 days 00:47:48.668000,277.0,199.0,306.0,314.0,True,SOFT,2.0,True,AlphaTauri,0 days 00:46:30.260000,1.0,13.0,2020,Portuguese Grand Prix,False
D KVYAT,26,0 days 00:01:42.887000,3.0,1.0,0 days 00:00:33.076000,0 days 00:00:38.894000,0 days 00:00:30.917000,0 days 00:48:21.744000,0 days 00:49:00.638000,0 days 00:49:31.555000,235.0,152.0,307.0,304.0,False,SOFT,3.0,True,AlphaTauri,0 days 00:47:48.668000,1.0,13.0,2020,Portuguese Grand Prix,False
D KVYAT,26,0 days 00:01:18.097000,4.0,1.0,0 days 00:00:22.602000,0 days 00:00:30.063000,0 days 00:00:25.432000,0 days 00:49:54.157000,0 days 00:50:24.220000,0 days 00:50:49.652000,276.0,195.0,307.0,322.0,True,SOFT,4.0,True,AlphaTauri,0 days 00:49:31.555000,1.0,13.0,2020,Portuguese Grand Prix,False
D KVYAT,26,0 days 00:01:42.125000,5.0,1.0,0 days 00:00:27.854000,0 days 00:00:38.077000,0 days 00:00:36.194000,0 days 00:51:17.506000,0 days 00:51:55.583000,0 days 00:52:31.777000,242.0,123.0,306.0,291.0,False,SOFT,5.0,True,AlphaTauri,0 days 00:50:49.652000,1.0,13.0,2020,Portuguese Grand Prix,False
D KVYAT,26,0 days 00:01:18.059000,6.0,1.0,0 days 00:00:22.590000,0 days 00:00:29.881000,0 days 00:00:25.588000,0 days 00:52:54.367000,0 days 00:53:24.248000,0 days 00:53:49.836000,276.0,196.0,303.0,322.0,True,SOFT,6.0,True,AlphaTauri,0 days 00:52:31.777000,12.0,13.0,2020,Portuguese Grand Prix,False
D KVYAT,26,0 days 00:01:32.356000,10.0,2.0,0 days 00:00:26.562000,0 days 00:00:36.775000,0 days 00:00:29.019000,0 days 01:00:54.208000,0 days 01:01:30.983000,0 days 01:02:00.002000,247.0,164.0,305.0,298.0,False,SOFT,3.0,True,AlphaTauri,0 days 01:00:27.646000,1.0,13.0,2020,Portuguese Grand Prix,False
D KVYAT,26,0 days 00:01:17.841000,11.0,2.0,0 days 00:00:22.546000,0 days 00:00:29.835000,0 days 00:00:25.460000,0 days 01:02:22.548000,0 days 01:02:52.383000,0 days 01:03:17.843000,277.0,199.0,306.0,320.0,True,SOFT,4.0,True,AlphaTauri,0 days 01:02:00.002000,1.0,13.0,2020,Portuguese Grand Prix,False
D KVYAT,26,0 days 00:01:17.728000,14.0,3.0,0 days 00:00:22.524000,0 days 00:00:29.779000,0 days 00:00:25.425000,0 days 01:11:55.398000,0 days 01:12:25.177000,0 days 01:12:50.602000,277.0,199.0,305.0,319.0,True,SOFT,2.0,True,AlphaTauri,0 days 01:11:32.874000,1.0,13.0,2020,Portuguese Grand Prix,False
D KVYAT,26,0 days 00:01:31.637000,15.0,3.0,0 days 00:00:26.431000,0 days 00:00:38.070000,0 days 00:00:27.136000,0 days 01:13:17.033000,0 days 01:13:55.103000,0 days 01:14:22.239000,245.0,146.0,304.0,294.0,False,SOFT,3.0,True,AlphaTauri,0 days 01:12:50.602000,1.0,13.0,2020,Portuguese Grand Prix,False
D KVYAT,26,0 days 00:01:17.971000,16.0,3.0,0 days 00:00:22.541000,0 days 00:00:29.842000,0 days 00:00:25.588000,0 days 01:14:44.780000,0 days 01:15:14.622000,0 days 01:15:40.210000,277.0,196.0,305.0,317.0,False,SOFT,4.0,True,AlphaTauri,0 days 01:14:22.239000,1.0,13.0,2020,Portuguese Grand Prix,False
D KVYAT,26,0 days 00:01:18.005000,19.0,4.0,0 days 00:00:22.497000,0 days 00:00:29.916000,0 days 00:00:25.592000,0 days 01:21:49.315000,0 days 01:22:19.231000,0 days 01:22:44.823000,280.0,197.0,304.0,317.0,False,SOFT,2.0,True,AlphaTauri,0 days 01:21:26.818000,1.0,13.0,2020,Portuguese Grand Prix,False
D KVYAT,26,0 days 00:01:35.324000,20.0,4.0,0 days 00:00:27.087000,0 days 00:00:37.222000,0 days 00:00:31.015000,0 days 01:23:11.910000,0 days 01:23:49.132000,0 days 01:24:20.147000,247.0,150.0,308.0,303.0,False,SOFT,3.0,True,AlphaTauri,0 days 01:22:44.823000,1.0,13.0,2020,Portuguese Grand Prix,False
D KVYAT,26,0 days 00:01:17.893000,21.0,4.0,0 days 00:00:22.364000,0 days 00:00:29.945000,0 days 00:00:25.584000,0 days 01:24:42.511000,0 days 01:25:12.456000,0 days 01:25:38.040000,280.0,196.0,297.0,323.0,False,SOFT,4.0,True,AlphaTauri,0 days 01:24:20.147000,12.0,13.0,2020,Portuguese Grand Prix,False
D RICCIARDO,3,0 days 00:01:18.244000,2.0,1.0,0 days 00:00:22.807000,0 days 00:00:30.166000,0 days 00:00:25.271000,0 days 00:48:04.655000,0 days 00:48:34.821000,0 days 00:49:00.092000,273.0,197.0,305.0,323.0,True,SOFT,2.0,True,Renault,0 days 00:47:41.848000,1.0,10.0,2020,Portuguese Grand Prix,False
D RICCIARDO,3,0 days 00:01:44.337000,3.0,1.0,0 days 00:00:29.573000,0 days 00:00:42.166000,0 days 00:00:32.598000,0 days 00:49:29.665000,0 days 00:50:11.831000,0 days 00:50:44.429000,184.0,111.0,310.0,300.0,False,SOFT,3.0,True,Renault,0 days 00:49:00.092000,1.0,10.0,2020,Portuguese Grand Prix,False
D RICCIARDO,3,0 days 00:01:17.959000,4.0,1.0,0 days 00:00:22.675000,0 days 00:00:30.009000,0 days 00:00:25.275000,0 days 00:51:07.104000,0 days 00:51:37.113000,0 days 00:52:02.388000,273.0,198.0,309.0,326.0,True,SOFT,4.0,True,Renault,0 days 00:50:44.429000,1.0,10.0,2020,Portuguese Grand Prix,False
D RICCIARDO,3,0 days 00:01:17.621000,7.0,2.0,0 days 00:00:22.480000,0 days 00:00:29.872000,0 days 00:00:25.269000,0 days 00:59:05.912000,0 days 00:59:35.784000,0 days 01:00:01.053000,276.0,200.0,302.0,321.0,True,SOFT,2.0,True,Renault,0 days 00:58:43.432000,1.0,10.0,2020,Portuguese Grand Prix,False
D RICCIARDO,3,0 days 00:01:17.509000,10.0,3.0,0 days 00:00:22.569000,0 days 00:00:29.818000,0 days 00:00:25.122000,0 days 01:12:30.244000,0 days 01:13:00.062000,0 days 01:13:25.184000,274.0,201.0,307.0,322.0,True,SOFT,2.0,True,Renault,0 days 01:12:07.675000,1.0,10.0,2020,Portuguese Grand Prix,False
D RICCIARDO,3,0 days 00:01:38.376000,11.0,3.0,0 days 00:00:31.115000,0 days 00:00:37.886000,0 days 00:00:29.375000,0 days 01:13:56.299000,0 days 01:14:34.185000,0 days 01:15:03.560000,239.0,152.0,304.0,128.0,False,SOFT,3.0,True,Renault,0 days 01:13:25.184000,1.0,10.0,2020,Portuguese Grand Prix,False
D RICCIARDO,3,0 days 00:01:17.481000,12.0,3.0,0 days 00:00:22.574000,0 days 00:00:29.712000,0 days 00:00:25.195000,0 days 01:15:26.134000,0 days 01:15:55.846000,0 days 01:16:21.041000,275.0,199.0,303.0,320.0,True,SOFT,4.0,True,Renault,0 days 01:15:03.560000,1.0,10.0,2020,Portuguese Grand Prix,False
D RICCIARDO,3,0 days 00:01:17.573000,15.0,4.0,0 days 00:00:22.429000,0 days 00:00:29.749000,0 days 00:00:25.395000,0 days 01:21:56.956000,0 days 01:22:26.705000,0 days 01:22:52.100000,277.0,199.0,304.0,318.0,False,SOFT,2.0,True,Renault,0 days 01:21:34.527000,1.0,10.0,2020,Portuguese Grand Prix,False
D RICCIARDO,3,0 days 00:01:44.799000,16.0,4.0,0 days 00:00:29.156000,0 days 00:00:43.318000,0 days 00:00:32.325000,0 days 01:23:21.256000,0 days 01:24:04.574000,0 days 01:24:36.899000,146.0,142.0,308.0,296.0,False,SOFT,3.0,True,Renault,0 days 01:22:52.100000,1.0,10.0,2020,Portuguese Grand Prix,False
E OCON,31,0 days 00:01:18.274000,2.0,1.0,0 days 00:00:22.843000,0 days 00:00:30.186000,0 days 00:00:25.245000,0 days 00:47:49.778000,0 days 00:48:19.964000,0 days 00:48:45.209000,275.0,199.0,307.0,322.0,True,SOFT,2.0,True,Renault,0 days 00:47:26.935000,1.0,11.0,2020,Portuguese Grand Prix,False
E OCON,31,0 days 00:01:33.053000,3.0,1.0,0 days 00:00:27.229000,0 days 00:00:35.985000,0 days 00:00:29.839000,0 days 00:49:12.438000,0 days 00:49:48.423000,0 days 00:50:18.262000,240.0,135.0,311.0,304.0,False,SOFT,3.0,True,Renault,0 days 00:48:45.209000,1.0,11.0,2020,Portuguese Grand Prix,False
E OCON,31,0 days 00:01:17.922000,4.0,1.0,0 days 00:00:22.551000,0 days 00:00:30.095000,0 days 00:00:25.276000,0 days 00:50:40.813000,0 days 00:51:10.908000,0 days 00:51:36.184000,275.0,197.0,304.0,326.0,True,SOFT,4.0,True,Renault,0 days 00:50:18.262000,1.0,11.0,2020,Portuguese Grand Prix,False
E OCON,31,0 days 00:01:17.942000,7.0,2.0,0 days 00:00:22.655000,0 days 00:00:30.090000,0 days 00:00:25.197000,0 days 00:59:12.148000,0 days 00:59:42.238000,0 days 01:00:07.435000,277.0,200.0,306.0,321.0,False,SOFT,2.0,True,Renault,0 days 00:58:49.493000,1.0,11.0,2020,Portuguese Grand Prix,False
E OCON,31,0 days 00:01:34.684000,8.0,2.0,0 days 00:00:26.372000,0 days 00:00:36.423000,0 days 00:00:31.889000,0 days 01:00:33.807000,0 days 01:01:10.230000,0 days 01:01:42.119000,245.0,159.0,306.0,301.0,False,SOFT,3.0,True,Renault,0 days 01:00:07.435000,1.0,11.0,2020,Portuguese Grand Prix,False
E OCON,31,0 days 00:01:17.775000,9.0,2.0,0 days 00:00:22.554000,0 days 00:00:29.889000,0 days 00:00:25.332000,0 days 01:02:04.673000,0 days 01:02:34.562000,0 days 01:02:59.894000,276.0,200.0,306.0,322.0,True,SOFT,4.0,True,Renault,0 days 01:01:42.119000,1.0,11.0,2020,Portuguese Grand Prix,False
E OCON,31,0 days 00:01:26.830000,12.0,3.0,0 days 00:00:25.812000,0 days 00:00:33.762000,0 days 00:00:27.256000,0 days 01:14:23.739000,0 days 01:14:57.501000,0 days 01:15:24.757000,257.0,171.0,306.0,307.0,True,SOFT,2.0,True,Renault,0 days 01:13:57.927000,1.0,11.0,2020,Portuguese Grand Prix,False
E OCON,31,0 days 00:01:17.614000,13.0,3.0,0 days 00:00:22.533000,0 days 00:00:29.756000,0 days 00:00:25.325000,0 days 01:15:47.290000,0 days 01:16:17.046000,0 days 01:16:42.371000,276.0,198.0,304.0,321.0,True,SOFT,3.0,True,Renault,0 days 01:15:24.757000,1.0,11.0,2020,Portuguese Grand Prix,False
E OCON,31,0 days 00:01:25.864000,16.0,4.0,0 days 00:00:25.145000,0 days 00:00:33.223000,0 days 00:00:27.496000,0 days 01:22:01.585000,0 days 01:22:34.808000,0 days 01:23:02.304000,264.0,179.0,307.0,313.0,False,SOFT,2.0,True,Renault,0 days 01:21:36.440000,1.0,11.0,2020,Portuguese Grand Prix,False
E OCON,31,0 days 00:01:18.395000,17.0,4.0,0 days 00:00:22.572000,0 days 00:00:30.130000,0 days 00:00:25.693000,0 days 01:23:24.876000,0 days 01:23:55.006000,0 days 01:24:20.699000,279.0,189.0,314.0,320.0,False,SOFT,3.0,True,Renault,0 days 01:23:02.304000,1.0,11.0,2020,Portuguese Grand Prix,False
G RUSSELL,63,0 days 00:01:36.073000,2.0,1.0,0 days 00:00:25.131000,0 days 00:00:35.680000,0 days 00:00:35.262000,0 days 00:47:46.460000,0 days 00:48:22.140000,0 days 00:48:57.402000,258.0,130.0,306.0,306.0,True,SOFT,2.0,True,Williams,0 days 00:47:21.329000,1.0,14.0,2020,Portuguese Grand Prix,False
G RUSSELL,63,0 days 00:01:18.832000,3.0,1.0,0 days 00:00:22.678000,0 days 00:00:30.487000,0 days 00:00:25.667000,0 days 00:49:20.080000,0 days 00:49:50.567000,0 days 00:50:16.234000,277.0,194.0,308.0,323.0,True,SOFT,3.0,True,Williams,0 days 00:48:57.402000,1.0,14.0,2020,Portuguese Grand Prix,False
G RUSSELL,63,0 days 00:01:44.732000,4.0,1.0,0 days 00:00:30.004000,0 days 00:00:40.293000,0 days 00:00:34.435000,0 days 00:50:46.238000,0 days 00:51:26.531000,0 days 00:52:00.966000,247.0,156.0,313.0,136.0,False,SOFT,4.0,True,Williams,0 days 00:50:16.234000,1.0,14.0,2020,Portuguese Grand Prix,False
G RUSSELL,63,0 days 00:01:20.187000,5.0,1.0,0 days 00:00:23.272000,0 days 00:00:31.161000,0 days 00:00:25.754000,0 days 00:52:24.238000,0 days 00:52:55.399000,0 days 00:53:21.153000,276.0,198.0,287.0,323.0,False,SOFT,5.0,True,Williams,0 days 00:52:00.966000,12.0,14.0,2020,Portuguese Grand Prix,False
G RUSSELL,63,0 days 00:01:18.440000,8.0,2.0,0 days 00:00:22.677000,0 days 00:00:30.378000,0 days 00:00:25.385000,0 days 00:59:50.493000,0 days 01:00:20.871000,0 days 01:00:46.256000,281.0,196.0,306.0,324.0,True,SOFT,2.0,True,Williams,0 days 00:59:27.816000,1.0,14.0,2020,Portuguese Grand Prix,False
G RUSSELL,63,0 days 00:01:54.893000,9.0,2.0,0 days 00:00:29.411000,0 days 00:00:48.227000,0 days 00:00:37.255000,0 days 01:01:15.667000,0 days 01:02:03.894000,0 days 01:02:41.149000,242.0,109.0,308.0,303.0,False,SOFT,3.0,True,Williams,0 days 01:00:46.256000,1.0,14.0,2020,Portuguese Grand Prix,False
G RUSSELL,63,0 days 00:01:17.931000,10.0,2.0,0 days 00:00:22.560000,0 days 00:00:30.033000,0 days 00:00:25.338000,0 days 01:03:03.709000,0 days 01:03:33.742000,0 days 01:03:59.080000,278.0,197.0,307.0,327.0,True,SOFT,4.0,True,Williams,0 days 01:02:41.149000,1.0,14.0,2020,Portuguese Grand Prix,False
G RUSSELL,63,0 days 00:01:18.404000,13.0,3.0,0 days 00:00:22.832000,0 days 00:00:30.247000,0 days 00:00:25.325000,0 days 01:12:52.499000,0 days 01:13:22.746000,0 days 01:13:48.071000,278.0,197.0,308.0,324.0,True,SOFT,8.0,False,Williams,0 days 01:12:29.667000,1.0,14.0,2020,Portuguese Grand Prix,False
G RUSSELL,63,0 days 00:01:17.788000,16.0,4.0,0 days 00:00:22.447000,0 days 00:00:30.002000,0 days 00:00:25.339000,0 days 01:24:01.383000,0 days 01:24:31.385000,0 days 01:24:56.724000,281.0,198.0,306.0,321.0,True,SOFT,2.0,True,Williams,0 days 01:23:38.936000,1.0,14.0,2020,Portuguese Grand Prix,False
K MAGNUSSEN,20,0 days 00:01:19.509000,2.0,1.0,0 days 00:00:22.796000,0 days 00:00:30.846000,0 days 00:00:25.867000,0 days 00:47:26.835000,0 days 00:47:57.681000,0 days 00:48:23.548000,273.0,198.0,300.0,315.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:47:04.039000,1.0,19.0,2020,Portuguese Grand Prix,False
K MAGNUSSEN,20,0 days 00:01:44.091000,3.0,1.0,0 days 00:00:29.924000,0 days 00:00:44.968000,0 days 00:00:29.199000,0 days 00:48:53.472000,0 days 00:49:38.440000,0 days 00:50:07.639000,235.0,125.0,306.0,297.0,False,SOFT,3.0,True,Haas F1 Team,0 days 00:48:23.548000,1.0,19.0,2020,Portuguese Grand Prix,False
K MAGNUSSEN,20,0 days 00:01:18.901000,4.0,1.0,0 days 00:00:22.961000,0 days 00:00:30.422000,0 days 00:00:25.518000,0 days 00:50:30.600000,0 days 00:51:01.022000,0 days 00:51:26.540000,274.0,197.0,301.0,324.0,True,SOFT,4.0,True,Haas F1 Team,0 days 00:50:07.639000,1.0,19.0,2020,Portuguese Grand Prix,False
K MAGNUSSEN,20,0 days 00:01:18.940000,7.0,2.0,0 days 00:00:22.781000,0 days 00:00:30.532000,0 days 00:00:25.627000,0 days 00:59:27.431000,0 days 00:59:57.963000,0 days 01:00:23.590000,276.0,184.0,296.0,313.0,False,SOFT,2.0,True,Haas F1 Team,0 days 00:59:04.650000,1.0,19.0,2020,Portuguese Grand Prix,False
K MAGNUSSEN,20,0 days 00:01:44.943000,8.0,2.0,0 days 00:00:29.170000,0 days 00:00:40.721000,0 days 00:00:35.052000,0 days 01:00:52.760000,0 days 01:01:33.481000,0 days 01:02:08.533000,237.0,95.0,297.0,294.0,False,SOFT,3.0,True,Haas F1 Team,0 days 01:00:23.590000,1.0,19.0,2020,Portuguese Grand Prix,False
K MAGNUSSEN,20,0 days 00:01:18.508000,9.0,2.0,0 days 00:00:22.834000,0 days 00:00:30.156000,0 days 00:00:25.518000,0 days 01:02:31.367000,0 days 01:03:01.523000,0 days 01:03:27.041000,273.0,197.0,297.0,314.0,True,SOFT,4.0,True,Haas F1 Team,0 days 01:02:08.533000,1.0,19.0,2020,Portuguese Grand Prix,False
K RAIKKONEN,7,0 days 00:01:18.826000,2.0,1.0,0 days 00:00:23.085000,0 days 00:00:30.213000,0 days 00:00:25.528000,0 days 00:47:01.610000,0 days 00:47:31.823000,0 days 00:47:57.351000,275.0,196.0,302.0,316.0,True,SOFT,2.0,True,Alfa Romeo Racing,0 days 00:46:38.525000,1.0,16.0,2020,Portuguese Grand Prix,False
K RAIKKONEN,7,0 days 00:01:29.667000,3.0,1.0,0 days 00:00:26.755000,0 days 00:00:34.892000,0 days 00:00:28.020000,0 days 00:48:24.106000,0 days 00:48:58.998000,0 days 00:49:27.018000,246.0,174.0,304.0,282.0,False,SOFT,3.0,True,Alfa Romeo Racing,0 days 00:47:57.351000,1.0,16.0,2020,Portuguese Grand Prix,False
K RAIKKONEN,7,0 days 00:01:18.733000,4.0,1.0,0 days 00:00:22.671000,0 days 00:00:30.350000,0 days 00:00:25.712000,0 days 00:49:49.689000,0 days 00:50:20.039000,0 days 00:50:45.751000,276.0,191.0,308.0,323.0,True,SOFT,4.0,True,Alfa Romeo Racing,0 days 00:49:27.018000,1.0,16.0,2020,Portuguese Grand Prix,False
K RAIKKONEN,7,0 days 00:01:35.480000,5.0,1.0,0 days 00:00:27.555000,0 days 00:00:38.313000,0 days 00:00:29.612000,0 days 00:51:13.306000,0 days 00:51:51.619000,0 days 00:52:21.231000,235.0,134.0,302.0,266.0,False,SOFT,5.0,True,Alfa Romeo Racing,0 days 00:50:45.751000,1.0,16.0,2020,Portuguese Grand Prix,False
K RAIKKONEN,7,0 days 00:01:18.914000,6.0,1.0,0 days 00:00:22.720000,0 days 00:00:30.457000,0 days 00:00:25.737000,0 days 00:52:43.951000,0 days 00:53:14.408000,0 days 00:53:40.145000,277.0,195.0,302.0,324.0,False,SOFT,6.0,True,Alfa Romeo Racing,0 days 00:52:21.231000,12.0,16.0,2020,Portuguese Grand Prix,False
K RAIKKONEN,7,0 days 00:01:18.725000,9.0,2.0,0 days 00:00:22.742000,0 days 00:00:30.354000,0 days 00:00:25.629000,0 days 00:59:20.540000,0 days 00:59:50.894000,0 days 01:00:16.523000,278.0,190.0,301.0,319.0,True,SOFT,2.0,True,Alfa Romeo Racing,0 days 00:58:57.798000,1.0,16.0,2020,Portuguese Grand Prix,False
